project_key,outcome_type,outcome_date,outcome_date_precision,last_known_active_date,first_known_withdrawn_date,outcome_source,outcome_confidence
P::B::J671,withdrawn,2017-06-21,day,,2020-12-31,Berkeley,high
P::B::J672,withdrawn,2016-11-02,day,,2020-12-31,Berkeley,high
P::B::J673,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J674,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J675,withdrawn,2016-11-02,day,,2020-12-31,Berkeley,high
P::B::J676,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J677,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J678,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J681,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J682,withdrawn,2017-06-21,day,,2020-12-31,Berkeley,high
P::B::J684,withdrawn,2016-10-27,day,,2020-12-31,Berkeley,high
P::B::J685,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J686,withdrawn,2017-06-21,day,,2020-12-31,Berkeley,high
P::B::J688,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J689,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J690,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J691,withdrawn,2017-05-23,day,,2020-12-31,Berkeley,high
P::B::J692,withdrawn,2016-08-30,day,,2020-12-31,Berkeley,high
P::B::J693,withdrawn,2016-08-30,day,,2020-12-31,Berkeley,high
P::B::J694,withdrawn,2016-08-30,day,,2020-12-31,Berkeley,high
P::B::J695,withdrawn,2017-01-03,day,,2020-12-31,Berkeley,high
P::B::J696,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J699,withdrawn,2017-06-13,day,,2020-12-31,Berkeley,high
P::B::J700,withdrawn,2017-06-15,day,,2020-12-31,Berkeley,high
P::B::J702,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J716,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J719,withdrawn,2017-05-23,day,,2020-12-31,Berkeley,high
P::B::J723,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J724,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J727,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J729,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J730,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J735,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J736,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J737,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J738,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J742,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J744,withdrawn,2017-04-12,day,,2020-12-31,Berkeley,high
P::B::J751,withdrawn,2017-06-06,day,,2020-12-31,Berkeley,high
P::B::J755,withdrawn,2017-06-20,day,,2020-12-31,Berkeley,high
P::B::J763,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J764,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J765,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J772,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J773,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J774,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J775,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J778,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J781,withdrawn,2017-06-16,day,,2020-12-31,Berkeley,high
P::B::J784,withdrawn,2017-06-15,day,,2020-12-31,Berkeley,high
P::B::J786,withdrawn,2017-07-21,day,,2020-12-31,Berkeley,high
P::B::J787,operational,2021-12-31,observation,,,Berkeley,medium
P::B::J788,active_censored,2023-12-31,observation,2023-12-31,,Berkeley,high
P::B::J789,operational,2021-12-31,observation,,,Berkeley,medium
P::B::J790,operational,2021-12-31,observation,,,Berkeley,medium
P::B::J791,active_censored,2025-12-31,observation,2025-12-31,,Berkeley,high
P::B::J792,operational,2021-12-31,observation,,,Berkeley,medium
P::B::J919A,withdrawn,2019-03-25,day,,2025-12-31,Berkeley,high
P::B::J919A - Error,withdrawn,2019-03-25,day,,2020-12-31,Berkeley,high
P::B::J950,active_censored,2023-12-31,observation,2023-12-31,,Berkeley,high
P::B::L002,active_censored,2025-12-31,observation,2025-12-31,,Berkeley,high
P::B::L003,active_censored,2025-12-31,observation,2025-12-31,,Berkeley,high
P::B::L004,active_censored,2025-12-31,observation,2025-12-31,,Berkeley,high
P::B::L006,active_censored,2025-12-31,observation,2025-12-31,,Berkeley,high
P::B::L008,active_censored,2025-12-31,observation,2025-12-31,,Berkeley,high
P::B::L009,active_censored,2025-12-31,observation,2025-12-31,,Berkeley,high
P::B::L010,active_censored,2025-12-31,observation,2025-12-31,,Berkeley,high
P::B::N001,operational,2008-10-01,day,,,Berkeley,high
P::B::PQ0002,withdrawn,2018-12-11,day,,2021-12-31,Berkeley,high
P::B::R101,operational,2020-12-11,day,2025-12-31,,Berkeley,high
P::B::R15,operational,2006-07-01,day,,,Berkeley,high
P::B::R23,operational,2021-12-31,observation,,,Berkeley,medium
P::B::R25,withdrawn,2021-12-31,interval,,2021-12-31,Berkeley,medium
P::B::R26,operational,2021-12-31,observation,,,Berkeley,medium
P::B::R29,withdrawn,2021-12-31,interval,,2021-12-31,Berkeley,medium
P::B::R34,operational,2008-12-31,day,,,Berkeley,high
P::B::R35,operational,2008-11-01,day,,,Berkeley,high
P::B::R38,operational,2008-06-01,day,,,Berkeley,high
P::B::R39,operational,2015-12-03,day,,,Berkeley,high
P::B::R41,operational,2009-10-01,day,,,Berkeley,high
P::B::R42,operational,2008-12-01,day,,,Berkeley,high
P::B::R47,withdrawn,2009-11-11,day,,2020-12-31,Berkeley,high
P::B::R48,withdrawn,2009-11-11,day,,2020-12-31,Berkeley,high
P::B::R49,operational,2010-12-01,day,,,Berkeley,high
P::B::R50,withdrawn,2011-05-18,day,,2020-12-31,Berkeley,high
P::B::R51,withdrawn,2011-05-18,day,,2020-12-31,Berkeley,high
P::B::R52,withdrawn,2011-11-01,day,,2020-12-31,Berkeley,high
P::B::R53,withdrawn,2011-11-01,day,,2020-12-31,Berkeley,high
P::B::R56,withdrawn,2012-11-16,day,,2020-12-31,Berkeley,high
P::B::R57,withdrawn,2014-01-06,day,,2020-12-31,Berkeley,high
P::B::R58,withdrawn,2017-01-10,day,,2020-12-31,Berkeley,high
P::B::R59,withdrawn,2017-01-10,day,,2020-12-31,Berkeley,high
P::B::R60,withdrawn,2017-01-10,day,,2020-12-31,Berkeley,high
P::B::R61,withdrawn,2012-02-15,day,,2020-12-31,Berkeley,high
P::B::R62,withdrawn,2017-01-10,day,,2020-12-31,Berkeley,high
P::B::R63,withdrawn,2012-02-15,day,,2020-12-31,Berkeley,high
P::B::R64,withdrawn,2013-07-02,day,,2020-12-31,Berkeley,high
P::B::R65,operational,2009-12-31,day,,,Berkeley,high
P::B::R66,withdrawn,2011-01-14,day,,2020-12-31,Berkeley,high
P::B::R67,withdrawn,2014-10-15,day,,2020-12-31,Berkeley,high
P::B::R68,withdrawn,2014-09-12,day,,2020-12-31,Berkeley,high
P::B::nan,active_censored,2024-12-31,observation,2024-12-31,,Berkeley,high
P::J1000,operational,2023-03-27,day,2023-12-31,,MISO,high
P::J1001,withdrawn,2021-03-09,day,2020-12-31,2021-12-31,Berkeley,high
P::J1002,operational,2023-01-26,day,2023-12-31,,MISO,high
P::J1003,operational,2023-06-06,day,2023-12-31,,MISO,high
P::J1004,withdrawn,2018-11-01,day,,2020-12-31,Berkeley,high
P::J1005,withdrawn,2020-06-30,day,,2020-12-31,Berkeley,high
P::J1006,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1007,operational,2023-12-22,day,2025-12-31,,MISO,high
P::J1008,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1009,withdrawn,2020-05-19,day,,2020-12-31,Berkeley,high
P::J1010,withdrawn,2020-05-19,day,,2020-12-31,Berkeley,high
P::J1011,withdrawn,2020-05-19,day,,2020-12-31,Berkeley,high
P::J1012,withdrawn,2019-03-28,day,,2020-12-31,Berkeley,high
P::J1013,withdrawn,2019-12-02,day,,2020-12-31,Berkeley,high
P::J1014,withdrawn,2019-12-02,day,,2020-12-31,Berkeley,high
P::J1015,withdrawn,2019-03-27,day,,2020-12-31,Berkeley,high
P::J1016,withdrawn,2020-01-06,day,,2020-12-31,Berkeley,high
P::J1017,withdrawn,2018-10-03,day,,2020-12-31,Berkeley,high
P::J1018,withdrawn,2018-10-03,day,,2020-12-31,Berkeley,high
P::J1019,withdrawn,2018-10-03,day,,2020-12-31,Berkeley,high
P::J1020,withdrawn,2020-01-24,day,,2020-12-31,Berkeley,high
P::J1021,withdrawn,2020-01-02,day,,2020-12-31,Berkeley,high
P::J1022,operational,2022-05-27,day,2022-12-31,,MISO,high
P::J1023,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1024,withdrawn,2021-03-09,day,2020-12-31,2021-12-31,Berkeley,high
P::J1025,operational,2023-04-01,day,2025-12-31,,MISO,high
P::J1026,operational,2020-09-30,day,2025-12-31,,MISO,high
P::J1027,withdrawn,2025-09-16,day,2025-12-31,,Berkeley,high
P::J1028,operational,2021-01-02,day,2025-12-31,,MISO,high
P::J1029,withdrawn,2019-03-13,day,,2020-12-31,Berkeley,high
P::J1030,operational,2023-01-23,day,2023-12-31,,MISO,high
P::J1031,withdrawn,2020-01-07,day,,2020-12-31,Berkeley,high
P::J1032,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1033,withdrawn,2021-03-10,day,,2021-12-31,Berkeley,high
P::J1034,operational,2021-10-31,day,2025-12-31,,MISO,high
P::J1035,withdrawn,2018-10-15,day,,2020-12-31,Berkeley,high
P::J1036,withdrawn,2019-02-15,day,,2020-12-31,Berkeley,high
P::J1037,withdrawn,2019-08-15,day,,2020-12-31,Berkeley,high
P::J1038,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1039,withdrawn,2021-03-10,day,,2021-12-31,Berkeley,high
P::J1040,operational,2021-09-01,day,2025-12-31,,MISO,high
P::J1041,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1042,withdrawn,2023-08-09,day,2022-12-31,2023-12-31,Berkeley,high
P::J1043,withdrawn,2023-02-09,day,2020-12-31,2023-12-31,Berkeley,high
P::J1044,withdrawn,2019-10-24,day,,2020-12-31,Berkeley,high
P::J1045,operational,2021-10-31,day,2025-12-31,,MISO,high
P::J1046,withdrawn,2019-11-21,day,,2020-12-31,Berkeley,high
P::J1047,withdrawn,2019-10-24,day,,2020-12-31,Berkeley,high
P::J1048,withdrawn,2019-03-28,day,,2020-12-31,Berkeley,high
P::J1049,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1050,operational,2022-07-01,day,2022-12-31,,MISO,high
P::J1051,withdrawn,2020-05-19,day,,2020-12-31,Berkeley,high
P::J1052,withdrawn,2019-03-27,day,,2020-12-31,Berkeley,high
P::J1053,withdrawn,2020-05-19,day,,2020-12-31,Berkeley,high
P::J1054,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1055,operational,2020-10-15,day,2020-12-31,,MISO,high
P::J1056,withdrawn,2019-11-21,day,,2020-12-31,Berkeley,high
P::J1057,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1058,operational,2021-10-31,day,2025-12-31,,MISO,high
P::J1059,withdrawn,2020-01-07,day,,2020-12-31,Berkeley,high
P::J1060,operational,2021-10-31,day,2025-12-31,,MISO,high
P::J1061,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1062,operational,2021-10-31,day,2025-12-31,,MISO,high
P::J1063,operational,2024-05-01,day,2025-12-31,,MISO,high
P::J1064,withdrawn,2019-11-21,day,,2020-12-31,Berkeley,high
P::J1065,withdrawn,2019-11-21,day,,2020-12-31,Berkeley,high
P::J1066,withdrawn,2018-05-17,day,,2020-12-31,Berkeley,high
P::J1067,operational,2024-05-24,day,2025-12-31,,MISO,high
P::J1068,withdrawn,2019-11-21,day,,2020-12-31,Berkeley,high
P::J1069,operational,2022-09-01,day,2025-12-31,,MISO,high
P::J1070,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1071,operational,2021-01-20,day,2025-12-31,,MISO,high
P::J1072,operational,2020-09-01,day,2025-12-31,,MISO,high
P::J1073,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1074,withdrawn,2023-10-27,day,2023-12-31,2024-12-31,Berkeley,high
P::J1075,withdrawn,2018-11-01,day,,2020-12-31,Berkeley,high
P::J1076,operational,2021-09-15,day,2025-12-31,,MISO,high
P::J1077,withdrawn,2018-11-01,day,,2020-12-31,Berkeley,high
P::J1078,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1079,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1080,withdrawn,2019-03-22,day,,2020-12-31,Berkeley,high
P::J1081,withdrawn,2019-03-28,day,,2020-12-31,Berkeley,high
P::J1082,withdrawn,2019-03-28,day,,2020-12-31,Berkeley,high
P::J1083,withdrawn,2019-12-02,day,,2020-12-31,Berkeley,high
P::J1084,operational,2020-09-01,day,2025-12-31,,MISO,high
P::J1085,withdrawn,2020-05-19,day,,2020-12-31,Berkeley,high
P::J1086,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1087,withdrawn,2025-09-16,day,2025-12-31,,Berkeley,high
P::J1088,withdrawn,2021-02-04,day,2020-12-31,2021-12-31,Berkeley,high
P::J1089,withdrawn,2021-02-04,day,2020-12-31,2021-12-31,Berkeley,high
P::J1090,withdrawn,2021-02-04,day,2020-12-31,2021-12-31,Berkeley,high
P::J1091,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1092,operational,2022-09-30,day,2025-12-31,,MISO,high
P::J1093,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1094,operational,2021-01-02,day,2025-12-31,,MISO,high
P::J1095,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1096,operational,2021-01-02,day,2025-12-31,,MISO,high
P::J1097,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1098,withdrawn,2021-03-09,day,2020-12-31,2021-12-31,Berkeley,high
P::J1099,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1100,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1101,withdrawn,2025-11-20,day,2024-12-31,2025-12-31,Berkeley,high
P::J1102,operational,2022-07-26,day,2025-12-31,,MISO,high
P::J1103,withdrawn,2020-06-30,day,,2020-12-31,Berkeley,high
P::J1104,withdrawn,2019-10-24,day,,2020-12-31,Berkeley,high
P::J1105,withdrawn,2021-03-09,day,2020-12-31,2021-12-31,Berkeley,high
P::J1106,withdrawn,2021-03-09,day,2020-12-31,2021-12-31,Berkeley,high
P::J1107,operational,2021-09-01,day,2025-12-31,,MISO,high
P::J1108,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1109,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1110,withdrawn,2021-06-18,day,2020-12-31,2021-12-31,Berkeley,high
P::J1111,withdrawn,2021-03-10,day,2020-12-31,2021-12-31,Berkeley,high
P::J1112,withdrawn,2021-03-10,day,2020-12-31,2021-12-31,Berkeley,high
P::J1113,withdrawn,2019-08-29,day,,2020-12-31,Berkeley,high
P::J1114,withdrawn,2020-03-25,day,,2020-12-31,Berkeley,high
P::J1115,operational,2021-09-01,day,2025-12-31,,MISO,high
P::J1116,withdrawn,2018-10-03,day,,2020-12-31,Berkeley,high
P::J1117,withdrawn,2019-05-30,day,,2020-12-31,Berkeley,high
P::J1118,withdrawn,2018-10-03,day,,2020-12-31,Berkeley,high
P::J1119,withdrawn,2019-06-10,day,,2020-12-31,Berkeley,high
P::J1120,withdrawn,2019-08-23,day,,2020-12-31,Berkeley,high
P::J1121,withdrawn,2020-05-19,day,,2020-12-31,Berkeley,high
P::J1122,withdrawn,2021-03-09,day,2020-12-31,2021-12-31,Berkeley,high
P::J1123,withdrawn,2020-01-02,day,,2020-12-31,Berkeley,high
P::J1124,operational,2021-09-15,day,2025-12-31,,MISO,high
