project_key,study_cycle,study_group,study_phase,upgrade_cost_usd,upgrade_cost_per_mw,capacity_mw,capacity_reduction_pct,restudy_flag,report_date,effective_date,available_date,entity_key,geographic_key,source_name,source_url,retrieved_at,match_method,match_confidence
P::J4110,DPP-2026,South,,,,400.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4110,RORK SELLERS ROAD 230 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4111,DPP-2025,South,Phase 1,,,650.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4111,SHERIDAN EHV MAGNET COVE 500 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4112,DPP-2026,West,,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4112,OAK GROVE SUB 93 LOUISA 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4113,DPP-2025,West,Phase 1,,,787.4,40.121673003802286,,2026-03-01,2026-03-01,2026-03-01,P::J4113,KILLDEER,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4114,DPP-2025,West,Phase 1,,,525.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4114,SUB T HASKINS,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4115,DPP-2025,East (ATC),Phase 1,,,525.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4115,SOUTH FOND DU LAC FITZGERALD 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4116,DPP-2025,East (ATC),Phase 1,,,950.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4116,SUGAR CREEK 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4117,DPP-2025,West,Phase 1,,,240.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4117,NORTH ROCHESTER PRAIRIE ISLAND 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4118,DPP-2026,Central,,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4118,RADBOURN 345KV LRTP 41,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4119,DPP-2025,South,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4119,RANKIN,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4120,DPP-2026,East (ITC),,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4120,OTHER_,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4121,DPP-2025,South,Phase 1,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4121,GERALD ANDRUS SES SWYD INDIANOLA 230 115 SUB 230 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4122,DPP-2026,East (ITC),,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4122,GOSS,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4123,DPP-2026,East (ITC),,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4123,WAGNER,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4124,DPP-2025,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4124,MAGNOLIA GROVETON KICKAPOO L 111 TAP 138 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4125,DPP-2026,East (ITC),,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4125,OTHER_,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4126,DPP-2026,East (ITC),,,,112.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4126,MOROCCO ALLEN JUNCTION 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4127,DPP-2025,West,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4127,RIDGELAND,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4128,DPP-2026,East (ITC),,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4128,CLINTON INTERCONNECTION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4129,DPP-2025,West,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4129,ALEXANDRIA BISON 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4130,DPP-2025,West,Phase 1,,,110.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4130,ALMA ROCK ELM 161 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4131,DPP-2025,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4131,J1347 TO SWITCHYARD 115KV ENTERGY MS SWITCHYARD,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4132,DPP-2025,West,Phase 1,,,303.8,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4132,MUD LAKE BENTON COUNTY GRE 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4133,DPP-2025,South,Phase 1,,,756.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4133,DOLET HILLS SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4134,DPP-2025,South,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4134,AECC CAMDEN SOUTH STEPHENS 115 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4135,DPP-2025,West,Phase 1,,,450.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4135,BIG STONE SOUTH 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4136,DPP-2025,West,Phase 1,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4136,BIG STONE SOUTH 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4137,DPP-2026,Central,,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4137,OTHER_,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4138,DPP-2026,South,,,,805.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4138,WEBRE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4139,DPP-2025,South,Phase 1,,,115.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4139,EMMET SS HOPE EAST SS 115 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4140,DPP-2025,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4140,COTTON,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4141,DPP-2025,South,Phase 1,,,650.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4141,BAXTER WILSON SES SWYD PERRYVILLE 500 SWYD 500 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4142,DPP-2025,South,Phase 1,,,115.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4142,GILBERT 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4143,DPP-2025,South,Phase 1,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4143,DARNELL,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4144,DPP-2025,East (ATC),Phase 1,,,525.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4144,COLUMBIA,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4145,DPP-2026,West,,,,98.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4145,EMERY,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4147,DPP-2025,West,Phase 1,,,245.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4147,ALEXANDRIA BISON 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4148,DPP-2025,West,Phase 1,,,245.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4148,ALEXANDRIA BISON 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4149,DPP-2025,West,Phase 1,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4149,BIG STONE SOUTH 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4150,DPP-2025,West,Phase 1,,,42.24,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4150,ATLANTIC ADAIR 161 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4151,DPP-2025,West,Phase 1,,,225.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4151,CEDAR MOUNTAIN LYON COUNTY 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4152,DPP-2026,West,,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4152,CEDAR MOUNTAIN LYON COUNTY 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4153,DPP-2026,West,,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4153,BIG STONE SOUTH 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4154,DPP-2026,South,,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4154,ANDES SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4155,DPP-2026,West,,,,195.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4155,PRAIRIE CREEK STONY POINT 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4156,DPP-2025,South,Phase 1,,,93.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4156,RILLA RIVERTON 115 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4157,DPP-2025,West,Phase 1,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4157,IRON RIDGE BENTON 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4158,DPP-2026,Central,,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4158,4TABOR 4SCLINTON TP 138 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4159,DPP-2026,East (ITC),,,,664.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4159,ROOSEVELT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4160,DPP-2025,East (ITC),Phase 1,,,55.0,87.05882352941177,,2026-03-01,2026-03-01,2026-03-01,P::J4160,ROOSEVELT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4161,DPP-2025,West,Phase 1,,,1000.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4161,LAKEFIELD GENERATION SW LAKEFIELD JCT 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4162,DPP-2025,West,Phase 1,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4162,QUARRY ALEXANDRIA 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4164,DPP-2025,East (ATC),Phase 1,,,1203.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4164,NORTH MADISON 345 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4165,DPP-2025,East (ATC),Phase 1,,,1203.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4165,OTHER_,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4166,DPP-2025,South,Phase 1,,,710.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4166,COMMODORE 500KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4167,DPP-2026,East (ITC),,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4167,ARGENTA,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4168,DPP-2025,West,Phase 1,,,330.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4168,NROC 3 601039 TO PR ISLD3 601003 345KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4169,DPP-2025,East (ATC),Phase 1,,,5.99,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4169,NORDIC,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4170,DPP-2026,West,,,,172.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4170,HANKINSON WAHPETON 230 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4171,DPP-2025,East (ATC),Phase 1,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4171,138KV JUPITER SUBSTATION 50167,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4172,DPP-2026,West,,,,99.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4172,OTTUMWA GENERATING ST 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4173,DPP-2026,West,,,,199.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4173,OTTUMWA GENERATING ST 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4174,DPP-2026,South,,,,140.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4174,MARKED TREE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4176,DPP-2025,South,Phase 1,,,1750.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4176,,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J418,DPP-2017-AUG,South,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J418,RICH LIVINGSTON 138KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4183,DPP-2025,South,Phase 1,,,99.9,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4183,,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4188,DPP-2025,South,Phase 1,,,140.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4188,COLE COOPER 230 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4189,DPP-2025,South,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4189,ROUNDAWAY SS CE CLARKSDALE 115 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4190,DPP-2025,South,Phase 1,,,707.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4190,WILLOW GLEN 230 SWYD,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4191,DPP-2026,South,,,,805.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4191,WEBRE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4192,DPP-2025,East (ATC),Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4192,BAIN STATE LINE 138 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4193,DPP-2026,West,,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4193,SHERBURNE CO,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4194,DPP-2026,West,,,,500.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4194,SHERBURNE CO,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4195,DPP-2026,East (ITC),,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4195,GREENWOOD RAPSON 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4196,DPP-2025,South,Phase 1,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4196,GILLETT ELAINE 115 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4197,DPP-2025,South,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4197,MONTICELLO EAST REED SS 115 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4198,DPP-2026,Central,,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4198,PANA 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4199,DPP-2026,Central,,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4199,CANTON SOUTH,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4200,DPP-2025,West,Phase 1,,,16.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4200,MERRIAM PARK,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4201,DPP-2025,South,Phase 1,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4201,COLE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4203,DPP-2026,East (ITC),,,,350.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4203,RAPSON STEIN 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J4204,DPP-2026,Central,,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J4204,SOUTH BELLEVILLE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J441,DPP-2017-FEB,West,GIA,,,170.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J441,BYRON 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J444,DPP-2017-FEB,East (ITC),GIA,,,235.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J444,WATERMAN NAVARRE 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J446,,,,,,0.0,100.0,,2026-03-01,2026-03-01,2026-03-01,P::J446,,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J447,DPP-2017-AUG,West,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J447,EMERY 161KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J458,DPP-2017-FEB,West,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J458,ON PROPOSED BIG STONE ELLENDALE 345KV LINE APPROX 76 MILES WEST OF BIG STONE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J467,DPP-2017-AUG,Central,GIA,,,102.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J467,SIDNAY KANSAS 345KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J478,DPP-2017-AUG,Central,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J478,THORNTOWN NEW LONDON KOKOMO 230KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J502,DPP-2017-AUG,South,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J502,MCLEWIS 230KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J508,DPP-2017-FEB,South,GIA,,,42.7,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J508,TAP 115KV LINE BETWWEN W ARKADELPHIA SUB AND DELARC SUB AT 3 85 MILES FROM WEST ARKADELPHIA SUBSTAT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J522,DPP-2017-FEB,West,GIA,,,20.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J522,ADAMS SUBSTATION AT 69KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J544,,,,,,0.0,100.0,,2026-03-01,2026-03-01,2026-03-01,P::J544,,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J545,DPP-2017-AUG,West,GIA,,,110.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J545,BUFFALO 115KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J556,DPP-2017-FEB,West,GIA,,,102.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J556,PANTHER 230KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J570,DPP-2017-FEB,West,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J570,COOPER ATCHISON 345KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J579,DPP-2017-AUG,East (ITC),GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J579,ARGENTA 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J580,DPP-2017-AUG,West,GIA,,,298.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J580,NEPOLEON SUB 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J584,DPP-2017-FEB,East (ATC),GIA,,,60.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J584,BLACKSMITH TAP SPRING GROVE 69KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J625,DPP-2017-AUG,West,GIA,,,400.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J625,BLUE LAKE 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J628,DPP-2017-AUG,West,GIA,,,400.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J628,RAMSEY PRAIRIE 230KV LINE TAP,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J632,DPP-2017-AUG,East (ITC),GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J632,ARGENTA PLAISADES 345KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J635,DPP-2017-FEB,South,GIA,,,35.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J635,TAP ENTERGY 115KV T LINE NATCHEZ SOUTH PLANTATION ID 668 1MILE FROM PLANTATION SUB,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J636,DPP-2017-FEB,South,GIA,,,52.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J636,SHADY OAKS COUGHLIN 138KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J639,DPP-2017-AUG,South,GIA,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J639,ADDIS BIG CAJUN 230KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J640,DPP-2017-AUG,South,GIA,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J640,AMITE LIBERTY 115KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J646,DPP-2017-FEB,East (ITC),GIA,,,1.6,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J646,CARBON CONNECTING TO ITC AT JEWEL ST CLAIR AND SPOKANE SUBSTATIONS,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J647,DPP-2017-FEB,East (ITC),GIA,,,147.4,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J647,BC COBB FOUR MILE 138KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J657,DPP-2017-FEB,East (ATC),GIA,,,100.8,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J657,KEWAUNEE SHOTO 138KV LINE AT THE EXISTING MISHICOT TAP,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J658,DPP-2017-FEB,Central,GIA,,,100.05,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J658,SPENCER CREEK 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J659,DPP-2017-AUG,South,GIA,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J659,WINNSBORO TO GILBERT 115KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J662,DPP-2017-FEB,South,GIA,,,100.05,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J662,MARKED TREE MARION 161KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J663,DPP-2017-AUG,South,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J663,ROBERT E RITCHIE 230KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J679,DPP-2017-FEB,South,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J679,GREENWOOD WINONA 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J680,DPP-2017-FEB,South,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J680,CROSSET WEST 115KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J683,DPP-2017-FEB,South,GIA,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J683,WILBERT LIVONIA 138KV SUBSTATION 1 5 MI FROM WILBERT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J687,DPP-2017-FEB,South,GIA,,,20.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J687,NASA 115KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J697,DPP-2017-AUG,South,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J697,OAK RIDGE 115KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J698,DPP-2017-AUG,South,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J698,LAKE VILLAGE BAGBY 115KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J701,DPP-2017-AUG,East (ITC),GIA,,,49.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J701,RAPSON GRASSSMERE BAUER 345KV LINE TAP KIRK 345KV SUB,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
