project_key,start_date,stop_date,withdrawal_event,operation_event,queue_age_months,log1p_capacity_mw,technology_primary,is_hybrid,state_code,months_until_service,service_date_passed,capacity_change_pct,service_date_shift_months,years_since_last_change,other_active_projects_same_state,other_active_mw_same_state,other_active_projects_same_poi,other_active_mw_same_poi,other_active_mw_same_technology,prior_12m_withdrawal_count,prior_12m_withdrawn_mw,years_in_queue,study_phase,service_type,capacity_mw
P::B::G011,2022-12-31,2023-12-31,0,0,278.7679671457906,6.803505257608338,natural_gas,0,IN,-246.99794661190964,1,0.0,0.0,,239.0,43162.0,19.0,1550.0,12590.4,205,53410.8,23.23066392881588,,ERIS,900.0
P::B::G011,2023-12-31,2024-12-31,0,0,290.75975359342914,6.803505257608338,natural_gas,0,IN,-258.98973305954826,1,0.0,0.0,,236.0,39085.0,19.0,1550.0,10163.4,437,89321.64,24.229979466119097,System Impact Study,ERIS,900.0
P::B::G011,2024-12-31,2025-12-31,0,0,,6.803505257608338,natural_gas,0,IN,,0,0.0,,,279.0,48395.4,19.0,1550.0,26425.93,2331,440790.32,,System Impact Study,ERIS,900.0
P::B::G011,2025-12-31,2026-12-31,0,0,314.77618069815196,6.803505257608338,natural_gas,0,IN,-283.006160164271,1,0.0,,,182.0,41719.0,20.0,1562.0,70867.92,1139,222351.24,26.23134839151266,IA Executed,,900.0
P::B::G012,2020-12-31,2021-12-31,0,0,,6.836259277277067,other,0,MI,,0,,,,85.0,11790.0,0.0,0.0,127.0,1781,358269.28,,,,930.0
P::B::G012,2021-12-31,2022-12-31,0,0,266.57905544147843,6.836259277277067,unknown,0,MI,,0,0.0,,,141.0,21526.4,20.0,1559.0,0.0,2059,399153.61,22.21492128678987,,ERIS,930.0
P::B::G012,2022-12-31,2023-12-31,0,0,278.57084188911705,6.836259277277067,unknown,0,MI,,0,0.0,,,208.0,32959.4,19.0,1550.0,1461.0,205,53410.8,23.21423682409309,,ERIS,930.0
P::B::G012,2023-12-31,2024-12-31,0,0,290.56262833675567,6.836259277277067,unknown,0,MI,,0,0.0,,,185.0,26646.4,19.0,1550.0,1462.6,437,89321.64,24.213552361396303,Withdrawn,ERIS,930.0
P::B::G012,2024-12-31,2025-12-31,0,0,,6.836259277277067,unknown,0,MI,,0,0.0,,,301.0,47486.03,19.0,1550.0,0.0,2331,440790.32,,Withdrawn,ERIS,930.0
P::B::G012,2025-12-31,2026-12-31,0,0,314.57905544147843,6.836259277277067,other,0,MI,,0,0.0,,,287.0,56619.33,20.0,1562.0,9535.13,1139,222351.24,26.21492128678987,,,930.0
P::B::G013,2020-12-31,2021-12-31,0,0,,4.605170185988092,other,0,WI,,0,,,,61.0,8587.0,0.0,0.0,127.0,1781,358269.28,,,,99.0
P::B::G013,2021-12-31,2022-12-31,0,0,266.34907597535937,4.605170185988092,unknown,0,WI,-223.01437371663243,1,0.0,,,106.0,15694.0,20.0,1559.0,0.0,2059,399153.61,22.195756331279945,,ERIS,99.0
P::B::G013,2022-12-31,2023-12-31,0,0,278.34086242299793,4.605170185988092,unknown,0,WI,-235.00616016427105,1,0.0,0.0,,136.0,20687.0,19.0,1550.0,1461.0,205,53410.8,23.195071868583163,,ERIS,99.0
P::B::G013,2023-12-31,2024-12-31,0,0,290.33264887063655,4.605170185988092,unknown,0,WI,-246.99794661190964,1,0.0,0.0,,136.0,18595.0,19.0,1550.0,1462.6,437,89321.64,24.194387405886378,Withdrawn,ERIS,99.0
P::B::G013,2024-12-31,2025-12-31,0,0,,4.605170185988092,unknown,0,WI,,0,0.0,,,127.0,19860.62,19.0,1550.0,0.0,2331,440790.32,,Withdrawn,ERIS,99.0
P::B::G013,2025-12-31,2026-12-31,0,0,314.34907597535937,4.605170185988092,other,0,WI,-271.01437371663246,1,0.0,,,117.0,26555.32,20.0,1562.0,9535.13,1139,222351.24,26.195756331279945,,,99.0
P::B::G015,2020-12-31,2021-12-31,0,0,,6.68586094706836,other,0,IN,,0,,,,107.0,16647.0,0.0,0.0,127.0,1781,358269.28,,,,800.0
P::B::G015,2021-12-31,2022-12-31,0,0,265.2977412731006,6.68586094706836,natural_gas,0,IN,-224.0328542094456,1,0.0,,,146.0,25048.0,20.0,1559.0,9996.0,2059,399153.61,22.10814510609172,,ERIS,800.0
P::B::G015,2022-12-31,2023-12-31,0,0,277.2895277207392,6.68586094706836,natural_gas,0,IN,-236.02464065708418,1,0.0,0.0,,239.0,43162.0,19.0,1550.0,12590.4,205,53410.8,23.107460643394933,,ERIS,800.0
P::B::G015,2023-12-31,2024-12-31,0,0,289.28131416837783,6.68586094706836,natural_gas,0,IN,-248.0164271047228,1,0.0,0.0,,236.0,39085.0,19.0,1550.0,10163.4,437,89321.64,24.10677618069815,System Impact Study,ERIS,800.0
P::B::G015,2024-12-31,2025-12-31,0,0,,6.68586094706836,natural_gas,0,IN,,0,0.0,,,279.0,48395.4,19.0,1550.0,26425.93,2331,440790.32,,System Impact Study,ERIS,800.0
P::B::G015,2025-12-31,2026-12-31,0,0,313.2977412731006,6.68586094706836,natural_gas,0,IN,-272.0328542094456,1,0.0,,,182.0,41719.0,20.0,1562.0,70867.92,1139,222351.24,26.10814510609172,IA Executed,,800.0
P::B::G016,2021-12-31,2022-12-31,0,0,265.00205338809036,5.1647859739235145,natural_gas,0,KY,-198.99794661190964,1,,,,33.0,5211.0,19.0,1385.0,9822.0,2059,399153.61,22.083504449007528,,ERIS,174.0
P::B::G016,2022-12-31,2023-12-31,0,0,276.993839835729,5.1647859739235145,natural_gas,0,KY,-210.98973305954826,1,0.0,0.0,,44.0,6554.0,18.0,1376.0,12416.4,205,53410.8,23.082819986310746,,ERIS,174.0
P::B::G016,2023-12-31,2024-12-31,0,0,288.98562628336754,5.1647859739235145,natural_gas,0,KY,-222.98151950718685,1,0.0,0.0,,41.0,5954.0,18.0,1376.0,9989.4,437,89321.64,24.082135523613964,IA Executed,ERIS,174.0
P::B::G016,2024-12-31,2025-12-31,0,0,,5.1647859739235145,natural_gas,0,KY,,0,0.0,,,44.0,6672.53,18.0,1376.0,26251.93,2331,440790.32,,IA Executed,ERIS,174.0
P::B::G016,2025-12-31,2026-12-31,0,0,313.00205338809036,5.1647859739235145,natural_gas,0,KY,-246.99794661190964,1,0.0,,,23.0,3532.0,19.0,1388.0,70693.92,1139,222351.24,26.083504449007528,In Progress (unknown study),,174.0
P::B::G017,2021-12-31,2022-12-31,0,0,265.00205338809036,5.1647859739235145,natural_gas,0,KY,-206.98151950718685,1,,,,33.0,5211.0,19.0,1385.0,9822.0,2059,399153.61,22.083504449007528,,ERIS,174.0
P::B::G017,2022-12-31,2023-12-31,0,0,276.993839835729,5.1647859739235145,natural_gas,0,KY,-218.97330595482546,1,0.0,0.0,,44.0,6554.0,18.0,1376.0,12416.4,205,53410.8,23.082819986310746,,ERIS,174.0
P::B::G017,2023-12-31,2024-12-31,0,0,288.98562628336754,5.1647859739235145,natural_gas,0,KY,-230.96509240246405,1,0.0,0.0,,41.0,5954.0,18.0,1376.0,9989.4,437,89321.64,24.082135523613964,IA Executed,ERIS,174.0
P::B::G017,2024-12-31,2025-12-31,0,0,,5.1647859739235145,natural_gas,0,KY,,0,0.0,,,44.0,6672.53,18.0,1376.0,26251.93,2331,440790.32,,IA Executed,ERIS,174.0
P::B::G017,2025-12-31,2026-12-31,0,0,313.00205338809036,5.1647859739235145,natural_gas,0,KY,-254.98151950718685,1,0.0,,,23.0,3532.0,19.0,1388.0,70693.92,1139,222351.24,26.083504449007528,In Progress (unknown study),,174.0
P::B::G018,2021-12-31,2022-12-31,0,0,265.00205338809036,5.1647859739235145,natural_gas,0,KY,-210.98973305954826,1,,,,33.0,5211.0,19.0,1385.0,9822.0,2059,399153.61,22.083504449007528,,ERIS,174.0
P::B::G018,2022-12-31,2023-12-31,0,0,276.993839835729,5.1647859739235145,natural_gas,0,KY,-222.98151950718685,1,0.0,0.0,,44.0,6554.0,18.0,1376.0,12416.4,205,53410.8,23.082819986310746,,ERIS,174.0
P::B::G018,2023-12-31,2024-12-31,0,0,288.98562628336754,5.1647859739235145,natural_gas,0,KY,-234.97330595482546,1,0.0,0.0,,41.0,5954.0,18.0,1376.0,9989.4,437,89321.64,24.082135523613964,IA Executed,ERIS,174.0
P::B::G018,2024-12-31,2025-12-31,0,0,,5.1647859739235145,natural_gas,0,KY,,0,0.0,,,44.0,6672.53,18.0,1376.0,26251.93,2331,440790.32,,IA Executed,ERIS,174.0
P::B::G018,2025-12-31,2026-12-31,0,0,313.00205338809036,5.1647859739235145,natural_gas,0,KY,-258.98973305954826,1,0.0,,,23.0,3532.0,19.0,1388.0,70693.92,1139,222351.24,26.083504449007528,In Progress (unknown study),,174.0
P::B::G019,2020-12-31,2021-12-31,0,0,,6.621405651764134,natural_gas,0,KY,,0,,,,13.0,1684.0,0.0,0.0,5035.0,1781,358269.28,,,,750.0
P::B::G019,2021-12-31,2022-12-31,0,0,264.80492813141683,6.621405651764134,natural_gas,0,KY,-210.98973305954826,1,0.0,,0.0,34.0,5385.0,20.0,1559.0,9996.0,2059,399153.61,22.067077344284737,,ERIS,750.0
P::B::G019,2022-12-31,2023-12-31,0,0,276.79671457905545,6.621405651764134,natural_gas,0,KY,-222.98151950718685,1,0.0,0.0,0.999315537303217,45.0,6728.0,19.0,1550.0,12590.4,205,53410.8,23.066392881587955,,ERIS,750.0
P::B::G019,2023-12-31,2024-12-31,0,0,288.78850102669406,6.621405651764134,natural_gas,0,KY,-234.97330595482546,1,0.0,0.0,1.998631074606434,42.0,6128.0,19.0,1550.0,10163.4,437,89321.64,24.06570841889117,Operational,ERIS,750.0
P::B::G019,2024-12-31,2025-12-31,0,0,,6.621405651764134,natural_gas,0,KY,,0,0.0,,3.0006844626967832,45.0,6846.53,19.0,1550.0,26425.93,2331,440790.32,,Operational,ERIS,750.0
P::B::G019,2025-12-31,2026-12-31,0,0,312.80492813141683,6.621405651764134,natural_gas,0,KY,-258.98973305954826,1,0.0,,4.0,24.0,3706.0,20.0,1562.0,70867.92,1139,222351.24,26.067077344284737,IA Executed,,750.0
P::B::G020,2020-12-31,2021-12-31,0,0,,4.997212273764115,other,0,MN,,0,,,,50.0,7237.0,0.0,0.0,127.0,1781,358269.28,,,,147.0
P::B::G020,2021-12-31,2022-12-31,0,0,264.6078028747433,4.997212273764115,other,0,MN,-198.99794661190964,1,0.0,,0.0,69.0,8485.6,20.0,1559.0,1455.0,2059,399153.61,22.050650239561943,,ERIS,147.0
P::B::G020,2022-12-31,2023-12-31,0,0,276.5995893223819,4.997212273764115,other,0,MN,-210.98973305954826,1,0.0,0.0,0.999315537303217,102.0,14923.6,19.0,1550.0,5147.0,205,53410.8,23.04996577686516,,ERIS,147.0
P::B::G020,2023-12-31,2024-12-31,0,0,288.59137577002053,4.997212273764115,other,0,MN,-222.98151950718685,1,0.0,0.0,1.998631074606434,97.0,13485.6,19.0,1550.0,6746.0,437,89321.64,24.04928131416838,Operational,ERIS,147.0
P::B::G020,2024-12-31,2025-12-31,0,0,,4.997212273764115,other,0,MN,,0,0.0,,3.0006844626967832,152.0,24788.75,19.0,1550.0,11342.23,2331,440790.32,,Operational,ERIS,147.0
P::B::G020,2025-12-31,2026-12-31,0,0,312.6078028747433,4.997212273764115,other,0,MN,-246.99794661190964,1,0.0,,4.0,155.0,28421.81,20.0,1562.0,9535.13,1139,222351.24,26.050650239561943,IA Executed,,147.0
P::B::G021,2020-12-31,2021-12-31,0,0,,4.962844630259907,natural_gas,0,IL,,0,,,,70.0,12341.0,0.0,0.0,5035.0,1781,358269.28,,,,142.0
P::B::G021,2021-12-31,2022-12-31,0,0,264.57494866529777,4.962844630259907,natural_gas,0,IL,-237.01026694045174,1,0.0,,0.0,109.0,20650.0,20.0,1559.0,9996.0,2059,399153.61,22.04791238877481,,ERIS,142.0
P::B::G021,2022-12-31,2023-12-31,0,0,276.5667351129363,4.962844630259907,natural_gas,0,IL,-249.00205338809036,1,0.0,0.0,0.999315537303217,227.0,45104.0,19.0,1550.0,12590.4,205,53410.8,23.04722792607803,,ERIS,142.0
P::B::G021,2023-12-31,2024-12-31,0,0,288.55852156057495,4.962844630259907,natural_gas,0,IL,-260.993839835729,1,0.0,0.0,1.998631074606434,230.0,41327.0,19.0,1550.0,10163.4,437,89321.64,24.046543463381244,Operational,ERIS,142.0
P::B::G021,2024-12-31,2025-12-31,0,0,,4.962844630259907,natural_gas,0,IL,,0,0.0,,3.0006844626967832,350.0,63281.3,19.0,1550.0,26425.93,2331,440790.32,,Operational,ERIS,142.0
P::B::G021,2025-12-31,2026-12-31,0,0,312.57494866529777,4.962844630259907,natural_gas,0,IL,-285.01026694045174,1,0.0,,4.0,274.0,52836.75,20.0,1562.0,70867.92,1139,222351.24,26.04791238877481,IA Executed,,142.0
P::B::G022,2020-12-31,2021-12-31,0,0,,4.276666119016055,natural_gas,0,IL,,0,,,,70.0,12341.0,0.0,0.0,5035.0,1781,358269.28,,,,71.0
P::B::G022,2021-12-31,2022-12-31,0,0,264.57494866529777,4.276666119016055,natural_gas,0,IL,-236.97741273100615,1,0.0,,0.0,109.0,20650.0,20.0,1559.0,9996.0,2059,399153.61,22.04791238877481,,NRIS,71.0
P::B::G022,2022-12-31,2023-12-31,0,0,276.5667351129363,4.276666119016055,natural_gas,0,IL,-248.96919917864477,1,0.0,0.0,0.999315537303217,227.0,45104.0,19.0,1550.0,12590.4,205,53410.8,23.04722792607803,,NRIS,71.0
P::B::G022,2023-12-31,2024-12-31,0,0,288.55852156057495,4.276666119016055,natural_gas,0,IL,-260.9609856262834,1,0.0,0.0,1.998631074606434,230.0,41327.0,19.0,1550.0,10163.4,437,89321.64,24.046543463381244,Operational,NRIS,71.0
P::B::G022,2024-12-31,2025-12-31,0,0,,4.276666119016055,natural_gas,0,IL,,0,0.0,,3.0006844626967832,350.0,63281.3,19.0,1550.0,26425.93,2331,440790.32,,Operational,NRIS,71.0
P::B::G022,2025-12-31,2026-12-31,0,0,312.57494866529777,4.276666119016055,natural_gas,0,IL,-284.97741273100615,1,0.0,,4.0,274.0,52836.75,20.0,1562.0,70867.92,1139,222351.24,26.04791238877481,IA Executed,,71.0
P::B::G023,2020-12-31,2021-12-31,0,0,,6.566672429803241,natural_gas,0,MI,,0,,,,85.0,11790.0,0.0,0.0,5035.0,1781,358269.28,,,,710.0
P::B::G023,2021-12-31,2022-12-31,0,0,264.5092402464066,6.566672429803241,natural_gas,0,MI,-223.01437371663243,1,0.0,,0.0,141.0,21526.4,20.0,1559.0,9996.0,2059,399153.61,22.04243668720055,,ERIS,710.0
P::B::G023,2022-12-31,2023-12-31,0,0,276.50102669404515,6.566672429803241,natural_gas,0,MI,-235.00616016427105,1,0.0,0.0,0.999315537303217,208.0,32959.4,19.0,1550.0,12590.4,205,53410.8,23.041752224503764,,ERIS,710.0
P::B::G023,2023-12-31,2024-12-31,0,0,288.49281314168377,6.566672429803241,natural_gas,0,MI,-246.99794661190964,1,0.0,0.0,1.998631074606434,185.0,26646.4,19.0,1550.0,10163.4,437,89321.64,24.041067761806982,Operational,ERIS,710.0
P::B::G023,2024-12-31,2025-12-31,0,0,,6.566672429803241,natural_gas,0,MI,,0,0.0,,3.0006844626967832,301.0,47486.03,19.0,1550.0,26425.93,2331,440790.32,,Operational,ERIS,710.0
P::B::G023,2025-12-31,2026-12-31,0,0,312.5092402464066,6.566672429803241,natural_gas,0,MI,-271.01437371663246,1,0.0,,4.0,287.0,56619.33,20.0,1562.0,70867.92,1139,222351.24,26.04243668720055,IA Executed,,710.0
P::B::G025,2020-12-31,2021-12-31,0,0,,5.247024072160486,natural_gas,0,IN,,0,,,,107.0,16647.0,0.0,0.0,5035.0,1781,358269.28,,,,189.0
P::B::G025,2021-12-31,2022-12-31,0,0,263.8521560574949,5.247024072160486,natural_gas,0,IN,-175.01437371663243,1,0.0,,0.0,146.0,25048.0,20.0,1559.0,9996.0,2059,399153.61,21.987679671457904,,ERIS,189.0
P::B::G025,2022-12-31,2023-12-31,0,0,275.8439425051335,5.247024072160486,natural_gas,0,IN,-187.00616016427105,1,0.0,0.0,0.999315537303217,239.0,43162.0,19.0,1550.0,12590.4,205,53410.8,22.986995208761122,,ERIS,189.0
P::B::G025,2023-12-31,2024-12-31,0,0,287.83572895277206,5.247024072160486,natural_gas,0,IN,-198.99794661190964,1,0.0,0.0,1.998631074606434,236.0,39085.0,19.0,1550.0,10163.4,437,89321.64,23.98631074606434,Operational,ERIS,189.0
P::B::G025,2024-12-31,2025-12-31,0,0,,5.247024072160486,natural_gas,0,IN,,0,0.0,,3.0006844626967832,279.0,48395.4,19.0,1550.0,26425.93,2331,440790.32,,Operational,ERIS,189.0
P::B::G025,2025-12-31,2026-12-31,0,0,311.8521560574949,5.247024072160486,natural_gas,0,IN,-223.01437371663243,1,0.0,,4.0,182.0,41719.0,20.0,1562.0,70867.92,1139,222351.24,25.987679671457904,IA Executed,,189.0
P::B::G026,2020-12-31,2021-12-31,0,0,,5.484796933490655,other,0,MI,,0,,,,85.0,11790.0,0.0,0.0,127.0,1781,358269.28,,,,240.0
P::B::G026,2021-12-31,2022-12-31,0,0,263.3593429158111,5.484796933490655,natural_gas,0,MI,-248.0164271047228,1,0.0,,0.0,141.0,21526.4,20.0,1559.0,9996.0,2059,399153.61,21.946611909650922,,ERIS,240.0
P::B::G026,2022-12-31,2023-12-31,0,0,275.3511293634497,5.484796933490655,natural_gas,0,MI,-260.0082135523614,1,0.0,0.0,0.999315537303217,208.0,32959.4,19.0,1550.0,12590.4,205,53410.8,22.94592744695414,,ERIS,240.0
P::B::G026,2023-12-31,2024-12-31,0,0,287.3429158110883,5.484796933490655,natural_gas,0,MI,-272.0,1,0.0,0.0,1.998631074606434,185.0,26646.4,19.0,1550.0,10163.4,437,89321.64,23.94524298425736,Operational,ERIS,240.0
P::B::G026,2024-12-31,2025-12-31,0,0,,5.484796933490655,natural_gas,0,MI,,0,0.0,,3.0006844626967832,301.0,47486.03,19.0,1550.0,26425.93,2331,440790.32,,Operational,ERIS,240.0
P::B::G026,2025-12-31,2026-12-31,0,0,311.3593429158111,5.484796933490655,natural_gas,0,MI,-296.01642710472277,1,0.0,,4.0,287.0,56619.33,20.0,1562.0,70867.92,1139,222351.24,25.946611909650922,IA Executed,,240.0
P::B::G027,2020-12-31,2021-12-31,0,0,,6.478509642208569,other,0,IN,,0,,,,107.0,16647.0,0.0,0.0,127.0,1781,358269.28,,,,650.0
P::B::G027,2021-12-31,2022-12-31,0,0,263.19507186858317,6.478509642208569,unknown,0,IN,-236.02464065708418,1,0.0,,,146.0,25048.0,20.0,1559.0,0.0,2059,399153.61,21.932922655715263,,ERIS,650.0
P::B::G027,2022-12-31,2023-12-31,0,0,275.1868583162218,6.478509642208569,unknown,0,IN,-248.0164271047228,1,0.0,0.0,,239.0,43162.0,19.0,1550.0,1461.0,205,53410.8,22.93223819301848,,ERIS,650.0
P::B::G027,2023-12-31,2024-12-31,0,0,287.17864476386035,6.478509642208569,unknown,0,IN,-260.0082135523614,1,0.0,0.0,,236.0,39085.0,19.0,1550.0,1462.6,437,89321.64,23.9315537303217,Withdrawn,ERIS,650.0
P::B::G027,2024-12-31,2025-12-31,0,0,,6.478509642208569,unknown,0,IN,,0,0.0,,,279.0,48395.4,19.0,1550.0,0.0,2331,440790.32,,Withdrawn,ERIS,650.0
P::B::G027,2025-12-31,2026-12-31,0,0,311.19507186858317,6.478509642208569,other,0,IN,-284.0246406570842,1,0.0,,,182.0,41719.0,20.0,1562.0,9535.13,1139,222351.24,25.932922655715263,,,650.0
P::B::G028,2020-12-31,2021-12-31,0,0,,6.478509642208569,other,0,IN,,0,,,,107.0,16647.0,0.0,0.0,127.0,1781,358269.28,,,,650.0
P::B::G028,2021-12-31,2022-12-31,0,0,263.19507186858317,6.478509642208569,unknown,0,IN,-260.0082135523614,1,0.0,,,146.0,25048.0,20.0,1559.0,0.0,2059,399153.61,21.932922655715263,,ERIS,650.0
P::B::G028,2022-12-31,2023-12-31,0,0,275.1868583162218,6.478509642208569,unknown,0,IN,-272.0,1,0.0,0.0,,239.0,43162.0,19.0,1550.0,1461.0,205,53410.8,22.93223819301848,,ERIS,650.0
P::B::G028,2023-12-31,2024-12-31,0,0,287.17864476386035,6.478509642208569,unknown,0,IN,-283.9917864476386,1,0.0,0.0,,236.0,39085.0,19.0,1550.0,1462.6,437,89321.64,23.9315537303217,Withdrawn,ERIS,650.0
P::B::G028,2024-12-31,2025-12-31,0,0,,6.478509642208569,unknown,0,IN,,0,0.0,,,279.0,48395.4,19.0,1550.0,0.0,2331,440790.32,,Withdrawn,ERIS,650.0
P::B::G028,2025-12-31,2026-12-31,0,0,311.19507186858317,6.478509642208569,other,0,IN,-308.0082135523614,1,0.0,,,182.0,41719.0,20.0,1562.0,9535.13,1139,222351.24,25.932922655715263,,,650.0
P::B::G029,2020-12-31,2021-12-31,0,0,,6.2166061010848646,other,0,IN,,0,,,,107.0,16647.0,0.0,0.0,127.0,1781,358269.28,,,,500.0
P::B::G029,2021-12-31,2022-12-31,0,0,262.99794661190964,6.2166061010848646,unknown,0,IN,-235.00616016427105,1,0.0,,,146.0,25048.0,20.0,1559.0,0.0,2059,399153.61,21.916495550992472,,ERIS,500.0
P::B::G029,2022-12-31,2023-12-31,0,0,274.98973305954826,6.2166061010848646,unknown,0,IN,-246.99794661190964,1,0.0,0.0,,239.0,43162.0,19.0,1550.0,1461.0,205,53410.8,22.915811088295687,,ERIS,500.0
P::B::G029,2023-12-31,2024-12-31,0,0,286.9815195071869,6.2166061010848646,unknown,0,IN,-258.98973305954826,1,0.0,0.0,,236.0,39085.0,19.0,1550.0,1462.6,437,89321.64,23.915126625598905,Withdrawn,ERIS,500.0
P::B::G029,2024-12-31,2025-12-31,0,0,,6.2166061010848646,unknown,0,IN,,0,0.0,,,279.0,48395.4,19.0,1550.0,0.0,2331,440790.32,,Withdrawn,ERIS,500.0
P::B::G029,2025-12-31,2026-12-31,0,0,310.99794661190964,6.2166061010848646,other,0,IN,-283.006160164271,1,0.0,,,182.0,41719.0,20.0,1562.0,9535.13,1139,222351.24,25.916495550992472,,,500.0
P::B::G030,2020-12-31,2021-12-31,0,0,,6.2166061010848646,other,0,IN,,0,,,,107.0,16647.0,0.0,0.0,127.0,1781,358269.28,,,,500.0
P::B::G030,2021-12-31,2022-12-31,0,0,262.99794661190964,6.2166061010848646,unknown,0,IN,-223.01437371663243,1,0.0,,,146.0,25048.0,20.0,1559.0,0.0,2059,399153.61,21.916495550992472,,ERIS,500.0
P::B::G030,2022-12-31,2023-12-31,0,0,274.98973305954826,6.2166061010848646,unknown,0,IN,-235.00616016427105,1,0.0,0.0,,239.0,43162.0,19.0,1550.0,1461.0,205,53410.8,22.915811088295687,,ERIS,500.0
P::B::G030,2023-12-31,2024-12-31,0,0,286.9815195071869,6.2166061010848646,unknown,0,IN,-246.99794661190964,1,0.0,0.0,,236.0,39085.0,19.0,1550.0,1462.6,437,89321.64,23.915126625598905,Withdrawn,ERIS,500.0
P::B::G030,2024-12-31,2025-12-31,0,0,,6.2166061010848646,unknown,0,IN,,0,0.0,,,279.0,48395.4,19.0,1550.0,0.0,2331,440790.32,,Withdrawn,ERIS,500.0
P::B::G030,2025-12-31,2026-12-31,0,0,310.99794661190964,6.2166061010848646,other,0,IN,-271.01437371663246,1,0.0,,,182.0,41719.0,20.0,1562.0,9535.13,1139,222351.24,25.916495550992472,,,500.0
P::B::G032,2020-12-31,2021-12-31,0,0,,4.564348191467836,hydro,0,KY,-150.99794661190964,1,,,,13.0,1684.0,0.0,0.0,64.0,1781,358269.28,,,,95.0
P::B::G032,2021-12-31,2022-12-31,0,0,262.0123203285421,4.564348191467836,other,0,KY,-162.98973305954826,1,0.0,0.0,0.0,34.0,5385.0,0.0,0.0,1455.0,2059,399153.61,21.83436002737851,,ERIS,95.0
P::B::G032,2022-12-31,2023-12-31,0,0,274.0041067761807,4.564348191467836,hydro,0,KY,-174.98151950718685,1,0.0,0.0,0.999315537303217,45.0,6728.0,0.0,0.0,131.0,205,53410.8,22.833675564681723,,ERIS,95.0
P::B::G032,2023-12-31,2024-12-31,0,0,285.9958932238193,4.564348191467836,hydro,0,KY,-186.97330595482546,1,0.0,0.0,1.998631074606434,42.0,6128.0,0.0,0.0,201.0,437,89321.64,23.83299110198494,Operational,ERIS,95.0
P::B::G032,2024-12-31,2025-12-31,0,0,,4.564348191467836,hydro,0,KY,,0,0.0,,3.0006844626967832,45.0,6846.53,0.0,0.0,201.0,2331,440790.32,,Operational,ERIS,95.0
P::B::G032,2025-12-31,2026-12-31,0,0,310.0123203285421,4.564348191467836,hydro,0,KY,-294.99794661190964,1,0.0,,4.0,24.0,3706.0,0.0,0.0,110.0,1139,222351.24,25.83436002737851,IA Executed,,95.0
P::B::G033,2020-12-31,2021-12-31,0,0,,5.442417710521793,other,0,IA,,0,,,,48.0,7676.4,0.0,0.0,127.0,1781,358269.28,,,,230.0
P::B::G033,2021-12-31,2022-12-31,0,0,261.2566735112936,5.442417710521793,other,0,IA,-246.99794661190964,1,0.0,,,64.0,9726.4,20.0,1559.0,1455.0,2059,399153.61,21.77138945927447,,ERIS,230.0
P::B::G033,2022-12-31,2023-12-31,0,0,273.24845995893224,5.442417710521793,other,0,IA,-258.98973305954826,1,0.0,0.0,,103.0,17512.4,19.0,1550.0,5147.0,205,53410.8,22.770704996577688,,ERIS,230.0
P::B::G033,2023-12-31,2024-12-31,0,0,285.24024640657086,5.442417710521793,natural_gas,0,IA,-270.9815195071869,1,0.0,0.0,,97.0,15410.4,19.0,1550.0,10163.4,437,89321.64,23.770020533880903,System Impact Study,ERIS,230.0
P::B::G033,2024-12-31,2025-12-31,0,0,,5.442417710521793,natural_gas,0,IA,,0,0.0,,,131.0,21913.0,19.0,1550.0,26425.93,2331,440790.32,,System Impact Study,ERIS,230.0
P::B::G033,2025-12-31,2026-12-31,0,0,309.2566735112936,5.442417710521793,natural_gas,0,IA,-294.99794661190964,1,0.0,,,120.0,23669.94,20.0,1562.0,70867.92,1139,222351.24,25.77138945927447,IA Executed,,230.0
