project_key,berkeley_project_id,miso_project_id,match_method,match_confidence,review_status,berkeley_capacity_mw,miso_capacity_mw,capacity_difference_mw,capacity_conflict_flag
P::J1281,J1281,J1281,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J1282,J1282,J1282,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1283,J1283,J1283,exact_normalized_queue_id,1.0,accepted,269.99,269.99,0.0,False
P::J1284,J1284,J1284,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J1285,J1285,J1285,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1286,J1286,J1286,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1287,J1287,J1287,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1288,J1288,J1288,exact_normalized_queue_id,1.0,accepted,667.2,667.2,0.0,False
P::J1289,J1289,J1289,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1290,J1290,J1290,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1291,J1291,J1291,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1292,J1292,J1292,exact_normalized_queue_id,1.0,accepted,198.0,198.0,0.0,False
P::J1293,J1293,J1293,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1294,J1294,J1294,exact_normalized_queue_id,1.0,accepted,99.0,99.0,0.0,False
P::J1295,J1295,J1295,exact_normalized_queue_id,1.0,accepted,280.0,280.0,0.0,False
P::J1296,J1296,J1296,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1297,J1297,J1297,exact_normalized_queue_id,1.0,accepted,170.0,170.0,0.0,False
P::J1298,J1298,J1298,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1299,J1299,J1299,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1300,J1300,J1300,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J1301,J1301,J1301,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1302,J1302,J1302,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1303,J1303,J1303,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1304,J1304,J1304,exact_normalized_queue_id,1.0,accepted,65.0,65.0,0.0,False
P::J1305,J1305,J1305,exact_normalized_queue_id,1.0,accepted,49.9,49.9,0.0,False
P::J1306,J1306,J1306,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1307,J1307,J1307,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1308,J1308,J1308,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J1309,J1309,J1309,exact_normalized_queue_id,1.0,accepted,129.9,129.9,0.0,False
P::J1310,J1310,J1310,exact_normalized_queue_id,1.0,accepted,125.0,125.0,0.0,False
P::J1311,J1311,J1311,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1312,J1312,J1312,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1313,J1313,J1313,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1314,J1314,J1314,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1315,J1315,J1315,exact_normalized_queue_id,1.0,accepted,600.0,600.0,0.0,False
P::J1316,J1316,J1316,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1317,J1317,J1317,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1318,J1318,J1318,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1319,J1319,J1319,exact_normalized_queue_id,1.0,accepted,117.5,117.5,0.0,False
P::J1320,J1320,J1320,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1321,J1321,J1321,exact_normalized_queue_id,1.0,accepted,65.0,65.0,0.0,False
P::J1322,J1322,J1322,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1323,J1323,J1323,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1324,J1324,J1324,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1325,J1325,J1325,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1326,J1326,J1326,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J1327,J1327,J1327,exact_normalized_queue_id,1.0,accepted,20.0,20.0,0.0,False
P::J1328,J1328,J1328,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1329,J1329,J1329,exact_normalized_queue_id,1.0,accepted,20.0,20.0,0.0,False
P::J1330,J1330,J1330,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1331,J1331,J1331,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1332,J1332,J1332,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1333,J1333,J1333,exact_normalized_queue_id,0.9,accepted,199.5,199.5,0.0,False
P::J1334,J1334,J1334,exact_normalized_queue_id,0.9,accepted,199.5,199.5,0.0,False
P::J1335,J1335,J1335,exact_normalized_queue_id,0.9,accepted,199.5,199.5,0.0,False
P::J1336,J1336,J1336,exact_normalized_queue_id,0.9,accepted,199.5,199.5,0.0,False
P::J1337,J1337,J1337,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J1338,J1338,J1338,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1339,J1339,J1339,exact_normalized_queue_id,0.9,accepted,199.5,199.5,0.0,False
P::J1340,J1340,J1340,exact_normalized_queue_id,0.9,accepted,199.5,199.5,0.0,False
P::J1341,J1341,J1341,exact_normalized_queue_id,1.0,accepted,398.0,398.0,0.0,False
P::J1342,J1342,J1342,exact_normalized_queue_id,1.0,accepted,99.0,99.0,0.0,False
P::J1343,J1343,J1343,exact_normalized_queue_id,1.0,accepted,96.0,96.0,0.0,False
P::J1344,J1344,J1344,exact_normalized_queue_id,1.0,accepted,48.0,48.0,0.0,False
P::J1345,J1345,J1345,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1346,J1346,J1346,exact_normalized_queue_id,1.0,accepted,382.0,382.0,0.0,False
P::J1347,J1347,J1347,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J1348,J1348,J1348,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1349,J1349,J1349,exact_normalized_queue_id,0.9,accepted,335.0,335.0,0.0,False
P::J1350,J1350,J1350,exact_normalized_queue_id,0.95,accepted,150.0,150.0,0.0,False
P::J1351,J1351,J1351,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J1352,J1352,J1352,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1353,J1353,J1353,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1354,J1354,J1354,exact_normalized_queue_id,1.0,accepted,146.0,146.0,0.0,False
P::J1355,J1355,J1355,exact_normalized_queue_id,1.0,accepted,160.0,160.0,0.0,False
P::J1356,J1356,J1356,exact_normalized_queue_id,1.0,accepted,160.0,160.0,0.0,False
P::J1357,J1357,J1357,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1358,J1358,J1358,exact_normalized_queue_id,1.0,accepted,125.0,125.0,0.0,False
P::J1359,J1359,J1359,exact_normalized_queue_id,1.0,accepted,95.0,95.0,0.0,False
P::J1360,J1360,J1360,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J1361,J1361,J1361,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1362,J1362,J1362,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1363,J1363,J1363,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1364,J1364,J1364,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1365,J1365,J1365,exact_normalized_queue_id,1.0,accepted,169.4,169.4,0.0,False
P::J1366,J1366,J1366,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1367,J1367,J1367,exact_normalized_queue_id,1.0,accepted,95.0,95.0,0.0,False
P::J1368,J1368,J1368,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1369,J1369,J1369,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1370,J1370,J1370,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1371,J1371,J1371,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1372,J1372,J1372,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1373,J1373,J1373,exact_normalized_queue_id,1.0,accepted,95.0,95.0,0.0,False
P::J1374,J1374,J1374,exact_normalized_queue_id,1.0,accepted,95.0,95.0,0.0,False
P::J1375,J1375,J1375,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1376,J1376,J1376,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1377,J1377,J1377,exact_normalized_queue_id,1.0,accepted,98.56,98.56,0.0,False
P::J1378,J1378,J1378,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1379,J1379,J1379,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1380,J1380,J1380,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1381,J1381,J1381,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1382,J1382,J1382,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1383,J1383,J1383,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1384,J1384,J1384,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1385,J1385,J1385,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1386,J1386,J1386,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1387,J1387,J1387,exact_normalized_queue_id,1.0,accepted,60.0,60.0,0.0,False
P::J1388,J1388,J1388,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1389,J1389,J1389,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J1390,J1390,J1390,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1391,J1391,J1391,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1392,J1392,J1392,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1393,J1393,J1393,exact_normalized_queue_id,1.0,accepted,130.0,130.0,0.0,False
P::J1394,J1394,J1394,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1395,J1395,J1395,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1396,J1396,J1396,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1397,J1397,J1397,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1398,J1398,J1398,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1399,J1399,J1399,exact_normalized_queue_id,1.0,accepted,90.0,90.0,0.0,False
P::J1400,J1400,J1400,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1401,J1401,J1401,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1402,J1402,J1402,exact_normalized_queue_id,1.0,accepted,0.0,0.0,0.0,False
P::J1403,J1403,J1403,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1404,J1404,J1404,exact_normalized_queue_id,1.0,accepted,167.0,167.0,0.0,False
P::J1405,J1405,J1405,exact_normalized_queue_id,1.0,accepted,140.0,140.0,0.0,False
P::J1406,J1406,J1406,exact_normalized_queue_id,1.0,accepted,25.2,25.2,0.0,False
P::J1407,J1407,J1407,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1408,J1408,J1408,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J1409,J1409,J1409,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1410,J1410,J1410,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J1411,J1411,J1411,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J1412,J1412,J1412,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J1413,J1413,J1413,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J1414,J1414,J1414,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1415,J1415,J1415,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J1416,J1416,J1416,exact_normalized_queue_id,1.0,accepted,149.0,149.0,0.0,False
P::J1417,J1417,J1417,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J1418,J1418,J1418,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1419,J1419,J1419,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J1420,J1420,J1420,exact_normalized_queue_id,1.0,accepted,48.0,48.0,0.0,False
P::J1421,J1421,J1421,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J1422,J1422,J1422,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J1423,J1423,J1423,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1424,J1424,J1424,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1425,J1425,J1425,exact_normalized_queue_id,1.0,accepted,114.0,114.0,0.0,False
P::J1426,J1426,J1426,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1427,J1427,J1427,exact_normalized_queue_id,1.0,accepted,400.0,400.0,0.0,False
P::J1428,J1428,J1428,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1429,J1429,J1429,exact_normalized_queue_id,1.0,accepted,24.0,24.0,0.0,False
P::J1430,J1430,J1430,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1431,J1431,J1431,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1432,J1432,J1432,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J1433,J1433,J1433,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1434,J1434,J1434,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1435,J1435,J1435,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1436,J1436,J1436,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1437,J1437,J1437,exact_normalized_queue_id,1.0,accepted,180.0,180.0,0.0,False
P::J1438,J1438,J1438,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1439,J1439,J1439,exact_normalized_queue_id,1.0,accepted,40.0,40.0,0.0,False
P::J1440,J1440,J1440,exact_normalized_queue_id,1.0,accepted,160.0,160.0,0.0,False
P::J1441,J1441,J1441,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1442,J1442,J1442,exact_normalized_queue_id,1.0,accepted,165.0,165.0,0.0,False
P::J1443,J1443,J1443,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1444,J1444,J1444,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1445,J1445,J1445,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1446,J1446,J1446,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1447,J1447,J1447,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J1448,J1448,J1448,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1449,J1449,J1449,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1450,J1450,J1450,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1451,J1451,J1451,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1452,J1452,J1452,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1453,J1453,J1453,exact_normalized_queue_id,1.0,accepted,188.3,188.3,0.0,False
P::J1454,J1454,J1454,exact_normalized_queue_id,1.0,accepted,58.5,58.5,0.0,False
P::J1455,J1455,J1455,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1456,J1456,J1456,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J1457,J1457,J1457,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1458,J1458,J1458,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1459,J1459,J1459,exact_normalized_queue_id,1.0,accepted,670.0,670.0,0.0,False
P::J1460,J1460,J1460,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1461,J1461,J1461,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1462,J1462,J1462,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1463,J1463,J1463,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1464,J1464,J1464,exact_normalized_queue_id,1.0,accepted,592.8,592.8,0.0,False
P::J1465,J1465,J1465,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1466,J1466,J1466,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J1467,J1467,J1467,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1468,J1468,J1468,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1469,J1469,J1469,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1470,J1470,J1470,exact_normalized_queue_id,1.0,accepted,30.0,30.0,0.0,False
P::J1471,J1471,J1471,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1472,J1472,J1472,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1473,J1473,J1473,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1474,J1474,J1474,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1475,J1475,J1475,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J1476,J1476,J1476,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1477,J1477,J1477,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1478,J1478,J1478,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1479,J1479,J1479,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1480,J1480,J1480,exact_normalized_queue_id,1.0,accepted,70.0,70.0,0.0,False
P::J1481,J1481,J1481,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1482,J1482,J1482,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1483,J1483,J1483,exact_normalized_queue_id,1.0,accepted,99.0,99.0,0.0,False
P::J1484,J1484,J1484,exact_normalized_queue_id,1.0,accepted,25.0,25.0,0.0,False
P::J1485,J1485,J1485,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J1486,J1486,J1486,exact_normalized_queue_id,1.0,accepted,2.5,2.5,0.0,False
P::J1487,J1487,J1487,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J1488,J1488,J1488,exact_normalized_queue_id,0.9,accepted,500.0,500.0,0.0,False
P::J1489,J1489,J1489,exact_normalized_queue_id,0.9,accepted,500.0,500.0,0.0,False
P::J1490,J1490,J1490,exact_normalized_queue_id,0.9,accepted,1000.0,1000.0,0.0,False
P::J1491,J1491,J1491,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1492,J1492,J1492,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1493,J1493,J1493,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1494,J1494,J1494,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1495,J1495,J1495,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1496,J1496,J1496,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1497,J1497,J1497,exact_normalized_queue_id,1.0,accepted,125.0,125.0,0.0,False
P::J1498,J1498,J1498,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1499,J1499,J1499,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1500,J1500,J1500,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1501,J1501,J1501,exact_normalized_queue_id,1.0,accepted,0.0,0.0,0.0,False
P::J1502,J1502,J1502,exact_normalized_queue_id,1.0,accepted,225.0,225.0,0.0,False
P::J1503,J1503,J1503,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1504,J1504,J1504,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1505,J1505,J1505,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1506,J1506,J1506,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1507,J1507,J1507,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1508,J1508,J1508,exact_normalized_queue_id,1.0,accepted,98.9,98.9,0.0,False
P::J1509,J1509,J1509,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1510,J1510,J1510,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1511,J1511,J1511,exact_normalized_queue_id,1.0,accepted,26.0,26.0,0.0,False
P::J1512,J1512,J1512,exact_normalized_queue_id,1.0,accepted,98.9,98.9,0.0,False
P::J1513,J1513,J1513,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J1514,J1514,J1514,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1515,J1515,J1515,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1516,J1516,J1516,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1517,J1517,J1517,exact_normalized_queue_id,1.0,accepted,40.0,40.0,0.0,False
P::J1518,J1518,J1518,exact_normalized_queue_id,1.0,accepted,185.0,185.0,0.0,False
P::J1519,J1519,J1519,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1520,J1520,J1520,exact_normalized_queue_id,1.0,accepted,135.0,135.0,0.0,False
P::J1521,J1521,J1521,exact_normalized_queue_id,1.0,accepted,199.5,199.5,0.0,False
P::J1522,J1522,J1522,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1523,J1523,J1523,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1524,J1524,J1524,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1525,J1525,J1525,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J1526,J1526,J1526,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J1527,J1527,J1527,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1528,J1528,J1528,exact_normalized_queue_id,1.0,accepted,0.0,0.0,0.0,False
P::J1529,J1529,J1529,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1530,J1530,J1530,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1531,J1531,J1531,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1532,J1532,J1532,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1533,J1533,J1533,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1534,J1534,J1534,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J1535,J1535,J1535,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J1536,J1536,J1536,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1537,J1537,J1537,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1538,J1538,J1538,exact_normalized_queue_id,1.0,accepted,268.0,268.0,0.0,False
P::J1539,J1539,J1539,exact_normalized_queue_id,1.0,accepted,146.0,146.0,0.0,False
P::J1540,J1540,J1540,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1541,J1541,J1541,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1542,J1542,J1542,exact_normalized_queue_id,1.0,accepted,135.0,135.0,0.0,False
P::J1543,J1543,J1543,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1544,J1544,J1544,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1545,J1545,J1545,exact_normalized_queue_id,1.0,accepted,0.0,0.0,0.0,False
P::J1546,J1546,J1546,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J1547,J1547,J1547,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J1548,J1548,J1548,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J1549,J1549,J1549,exact_normalized_queue_id,1.0,accepted,125.0,125.0,0.0,False
P::J1550,J1550,J1550,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
